scenario_id,session_id,session_deal_id,mode,deal_count,max_days,policy,account_name,target,stage,segment,region,forecast_category,amount,outcome,ml_prob,agent_market_prob,consensus_market_prob,market_prob,fng_prob,oracle_shadow_prob,ml_right,agent_market_right,consensus_market_right,market_right,fng_right,ml_brier,agent_market_brier,consensus_market_brier,market_brier,fng_brier,oracle_shadow_brier,ml_log_loss,agent_market_log_loss,consensus_market_log_loss,market_log_loss,fng_log_loss,agent_market_move_from_ml,consensus_market_move_from_ml,human_consensus_delta,market_move_from_ml,fng_move_from_ml,per_deal_winner_brier,signal_layer_winner_brier,per_deal_winner_abs_error
scenario_0311,game_53a83a3d0c69337a,sd_4fb61b17201991bd,focus,10,15,random,Cobalt BioSystems 10050,closed_above_threshold,Business Case,Commercial,West,Pipeline,153000,1,0.570176,0.5610944483467991,0.5610944483467991,0.5610944483467991,0.6788965875748546,0.95,1,1,1,1,1,0.18474867097599998,0.1926380832720006,0.1926380832720006,0.1926380832720006,0.10310740147107302,0.0025000000000000044,0.5618101938839585,0.5778660305054919,0.5778660305054919,0.5778660305054919,0.3872864640903871,-0.009081551653200903,-0.009081551653200903,0,-0.009081551653200903,0.10872058757485459,fng,fng,fng
scenario_0312,game_fc47d7503b16abd3,sd_a541eb962aefccd4,silent,10,15,random,Strata Retail 10002,slipped_to_next_quarter,Qualified,Commercial,West,Omitted,55000,1,0.475594,0.5152738268951657,0.5152738268951657,0.5152738268951657,0.09254150779452175,0.95,0,1,1,1,0,0.2750016528359999,0.23495946289285782,0.23495946289285782,0.23495946289285782,0.82348091507584,0.0025000000000000044,0.743190729888486,0.6630568169131412,0.6630568169131412,0.6630568169131412,2.380098002200514,0.03967982689516564,0.03967982689516564,0,0.03967982689516564,-0.38305249220547827,market,agentMarket,market
scenario_0312,game_fc47d7503b16abd3,sd_592e024cc1b4aa2d,silent,10,15,random,BluePeak Robotics 10066,slipped_to_next_quarter,Procurement,Enterprise,East,Commit,231000,0,0.428041,0.42728806003051084,0.42728806003051084,0.42728806003051084,0.8558655790286139,0.05,1,1,1,1,0,0.183219097681,0.18257508624463745,0.18257508624463745,0.18257508624463745,0.7325058893659846,0.0025000000000000005,0.5586879684930312,0.5573724112410905,0.5573724112410905,0.5573724112410905,1.93700893585872,-0.0007529399694891636,-0.0007529399694891636,0,-0.0007529399694891636,0.4278245790286139,market,agentMarket,market
scenario_0312,game_fc47d7503b16abd3,sd_105e5e46e2cf9bc3,silent,10,15,random,Helix Cloud 10069,closed_above_threshold,Negotiation,Enterprise,East,Commit,333000,0,0.461212,0.47610963914401466,0.47610963914401466,0.47610963914401466,0.8620966426795349,0.05,1,1,1,1,0,0.21271650894400002,0.22668038848584385,0.22668038848584385,0.22668038848584385,0.7432106213193257,0.0025000000000000005,0.6184331064088684,0.6464728515614546,0.6464728515614546,0.6464728515614546,1.9812021484280078,0.014897639144014652,0.014897639144014652,0,0.014897639144014652,0.4008846426795349,ml,ml,ml
scenario_0312,game_fc47d7503b16abd3,sd_700e80136bab3b6c,silent,10,15,random,Northstar Systems 10041,slipped_to_next_quarter,Technical Validation,Commercial,East,Best Case,50000,1,0.486605,0.5333517119967708,0.5333517119967708,0.5333517119967708,0.18118210504762827,0.95,0,1,1,1,0,0.26357442602500003,0.21776062469634477,0.21776062469634477,0.21776062469634477,0.6704627450942332,0.0025000000000000044,0.7203025733053171,0.6285742000221609,0.6285742000221609,0.6285742000221609,1.7082526482654485,0.04674671199677077,0.04674671199677077,0,0.04674671199677077,-0.30542289495237174,market,agentMarket,market
scenario_0312,game_fc47d7503b16abd3,sd_d23c60af0a66fd84,silent,10,15,random,Crescent BioSystems 10095,closed_above_threshold,Negotiation,Enterprise,West,Commit,221000,0,0.525058,0.5557969908388694,0.5557969908388694,0.5557969908388694,0.08469275715760888,0.05,0,0,0,0,1,0.275685903364,0.30891029502554224,0.30891029502554224,0.30891029502554224,0.00717286311495771,0.0025000000000000005,0.7445625876661084,0.8114735932063256,0.8114735932063256,0.8114735932063256,0.08849548554241976,0.03073899083886933,0.03073899083886933,0,0.03073899083886933,-0.44036524284239115,fng,fng,fng
scenario_0312,game_fc47d7503b16abd3,sd_ea584ecc4b70c0d6,silent,10,15,random,Vector Insurance 10044,legal_approved_by_date,Negotiation,Enterprise,Central,Commit,172000,0,0.499448,0.49418676019110774,0.49418676019110774,0.49418676019110774,0.0953493676148355,0.05,1,1,1,1,1,0.249448304704,0.24422055394818343,0.24422055394818343,0.24422055394818343,0.009091501904549042,0.0025000000000000005,0.6920437895197921,0.6815877691123996,0.6815877691123996,0.6815877691123996,0.10020645137879193,-0.00526123980889226,-0.00526123980889226,0,-0.00526123980889226,-0.4040986323851645,fng,fng,fng
scenario_0312,game_fc47d7503b16abd3,sd_8691a12911341a44,silent,10,15,random,Cobalt BioSystems 10050,closed_above_threshold,Business Case,Commercial,West,Pipeline,153000,1,0.570176,0.5787249364207085,0.5787249364207085,0.5787249364207085,0.3706714340252802,0.95,1,1,1,1,0,0.18474867097599998,0.17747267919373605,0.17747267919373605,0.17747267919373605,0.39605444395179734,0.0025000000000000044,0.5618101938839585,0.5469279809199461,0.5469279809199461,0.5469279809199461,0.9924392313434351,0.00854893642070853,0.00854893642070853,0,0.00854893642070853,-0.19950456597471983,market,agentMarket,market
scenario_0312,game_fc47d7503b16abd3,sd_7b1390581c1b247b,silent,10,15,random,Orion Logistics 10034,closed_above_threshold,Business Case,Strategic,EMEA,,1102000,0,0.468608,0.5057875834406073,0.5057875834406073,0.5057875834406073,0.24320569091942162,0.05,1,0,0,0,1,0.219593457664,0.25582107956268924,0.25582107956268924,0.25582107956268924,0.059149008095593245,0.0025000000000000005,0.6322553003425717,0.7047898611795193,0.7047898611795193,0.7047898611795193,0.27866378098656513,0.03717958344060723,0.03717958344060723,0,0.03717958344060723,-0.2254023090805784,fng,fng,fng
scenario_0312,game_fc47d7503b16abd3,sd_d60cdbde703316f4,silent,10,15,random,Harbor Logistics 10074,closed_above_threshold,Procurement,Public Sector,West,Pipeline,271000,0,0.496489,0.4786033041751616,0.4786033041751616,0.4786033041751616,0.26539377905428413,0.05,1,1,1,1,1,0.246501327121,0.22906112276738227,0.22906112276738227,0.22906112276738227,0.07043385796071418,0.0025000000000000005,0.6861497199916573,0.6512441146243374,0.6512441146243374,0.6512441146243374,0.3084206771520085,-0.0178856958248384,-0.0178856958248384,0,-0.0178856958248384,-0.23109522094571588,fng,fng,fng
scenario_0312,game_fc47d7503b16abd3,sd_f325f9cca2bbb83e,silent,10,15,random,Forge Robotics 10068,slipped_to_next_quarter,Negotiation,Enterprise,EMEA,Commit,451000,1,0.481561,0.4933743814789866,0.4933743814789866,0.4933743814789866,0.6884751855395735,0.95,0,0,0,0,1,0.268778996721,0.2566695173417994,0.2566695173417994,0.2566695173417994,0.09704771002460313,0.0025000000000000044,0.7307223683330335,0.7064869986528398,0.7064869986528398,0.7064869986528398,0.37327600279978973,0.011813381478986584,0.011813381478986584,0,0.011813381478986584,0.20691418553957353,fng,fng,fng
scenario_0313,game_1fe903b2ae3b1e55,sd_1fc4d50b3524676c,team,1,30,random,Vector Insurance 10044,legal_approved_by_date,Negotiation,Enterprise,Central,Commit,172000,0,0.499448,0.5024165182319644,0.5024165182319644,0.5024165182319644,0.2544525549979881,0.05,1,0,0,0,1,0.249448304704,0.25242235779232985,0.25242235779232985,0.25242235779232985,0.06474610274500414,0.0025000000000000005,0.6920437895197921,0.6979919339119472,0.6979919339119472,0.6979919339119472,0.2936365049485955,0.002968518231964423,0.002968518231964423,0,0.002968518231964423,-0.24499544500201192,fng,fng,fng
scenario_0314,game_1d7ee47b3ea357e5,sd_d2b3d11caf0cfe34,focus,1,30,random,Vector Insurance 10044,legal_approved_by_date,Negotiation,Enterprise,Central,Commit,172000,0,0.499448,0.5031877700125404,0.5031877700125404,0.5031877700125404,0.9468749054707587,0.05,1,0,0,0,0,0.249448304704,0.2531979318901933,0.2531979318901933,0.2531979318901933,0.8965720866102582,0.0025000000000000005,0.6920437895197921,0.6995431311387819,0.6995431311387819,0.6995431311387819,2.9351058723651855,0.0037397700125404443,0.0037397700125404443,0,0.0037397700125404443,0.4474269054707587,ml,ml,ml
scenario_0315,game_2944d2639764e39f,sd_9dcbe510e0b355e1,silent,1,30,random,Vector Insurance 10044,legal_approved_by_date,Negotiation,Enterprise,Central,Commit,172000,0,0.499448,0.46309694305712046,0.46309694305712046,0.46309694305712046,0.8472794602159411,0.05,1,1,1,1,0,0.249448304704,0.21445877866884988,0.21445877866884988,0.21445877866884988,0.7178824837038166,0.0025000000000000005,0.6920437895197921,0.6219377278784839,0.6219377278784839,0.6219377278784839,1.8791455651021978,-0.036351056942879545,-0.036351056942879545,0,-0.036351056942879545,0.34783146021594114,market,agentMarket,market
scenario_0316,game_1cab929d6a7253aa,sd_1f16147ecb002f93,team,3,30,random,Vector Insurance 10044,legal_approved_by_date,Negotiation,Enterprise,Central,Commit,172000,0,0.499448,0.511260913410811,0.511260913410811,0.511260913410811,0.20127129610627892,0.05,1,0,0,0,1,0.249448304704,0.2613877215816568,0.2613877215816568,0.2613877215816568,0.04051013463630141,0.0025000000000000005,0.6920437895197921,0.7159264971611433,0.7159264971611433,0.7159264971611433,0.22473393543772288,0.011812913410811032,0.011812913410811032,0,0.011812913410811032,-0.2981767038937211,fng,fng,fng
scenario_0316,game_1cab929d6a7253aa,sd_e50d623351e67cf7,team,3,30,random,Orion Logistics 10034,closed_above_threshold,Business Case,Strategic,EMEA,,1102000,0,0.468608,0.4750058252554999,0.4750058252554999,0.4750058252554999,0.3166124794399366,0.05,1,1,1,1,1,0.219593457664,0.2256305340266585,0.2256305340266585,0.2256305340266585,0.10024346213710426,0.0025000000000000005,0.6322553003425717,0.6443681121768329,0.6443681121768329,0.6443681121768329,0.3806932002811626,0.006397825255499867,0.006397825255499867,0,0.006397825255499867,-0.15199552056006344,fng,fng,fng
scenario_0316,game_1cab929d6a7253aa,sd_7d74f254e81df448,team,3,30,random,Cobalt BioSystems 10050,closed_above_threshold,Business Case,Commercial,West,Pipeline,153000,1,0.570176,0.580226803667155,0.580226803667155,0.580226803667155,0.7126749606104569,0.95,1,1,1,1,1,0.18474867097599998,0.17620953635949327,0.17620953635949327,0.17620953635949327,0.0825556782602025,0.0025000000000000044,0.5618101938839585,0.5443362110727623,0.5443362110727623,0.5443362110727623,0.3387298382324285,0.01005080366715494,0.01005080366715494,0,0.01005080366715494,0.14249896061045686,fng,fng,fng
scenario_0317,game_4545097f4617c53c,sd_35f13a5758082190,focus,3,30,random,Vector Insurance 10044,legal_approved_by_date,Negotiation,Enterprise,Central,Commit,172000,0,0.499448,0.473748529979033,0.473748529979033,0.473748529979033,0.9246628438355402,0.05,1,1,1,1,0,0.249448304704,0.22443766965729472,0.22443766965729472,0.22443766965729472,0.8550013747700286,0.0025000000000000005,0.6920437895197921,0.6419761006004363,0.6419761006004363,0.6419761006004363,2.585781824119546,-0.025699470020967008,-0.025699470020967008,0,-0.025699470020967008,0.4252148438355402,market,agentMarket,market
scenario_0317,game_4545097f4617c53c,sd_57dbacc016294ceb,focus,3,30,random,Orion Logistics 10034,closed_above_threshold,Business Case,Strategic,EMEA,,1102000,0,0.468608,0.5226774115425924,0.5226774115425924,0.5226774115425924,0.8325965279713273,0.05,1,0,0,0,0,0.219593457664,0.2731916765368645,0.2731916765368645,0.2731916765368645,0.6932169783899093,0.0025000000000000005,0.6322553003425717,0.7395627305979428,0.7395627305979428,0.7395627305979428,1.7873483802298287,0.05406941154259237,0.05406941154259237,0,0.05406941154259237,0.3639885279713273,ml,ml,ml
scenario_0317,game_4545097f4617c53c,sd_749837a18d737279,focus,3,30,random,Cobalt BioSystems 10050,closed_above_threshold,Business Case,Commercial,West,Pipeline,153000,1,0.570176,0.544215764044577,0.544215764044577,0.544215764044577,0.748182649142109,0.95,1,1,1,1,1,0.18474867097599998,0.20773926974546866,0.20773926974546866,0.20773926974546866,0.0634119781930862,0.0025000000000000044,0.5618101938839585,0.6084094856791874,0.6084094856791874,0.6084094856791874,0.29010814747049507,-0.02596023595542296,-0.02596023595542296,0,-0.02596023595542296,0.17800664914210895,fng,fng,fng
scenario_0318,game_fed88a86726fb478,sd_5b47199717720112,silent,3,30,random,Orion Logistics 10034,closed_above_threshold,Business Case,Strategic,EMEA,,1102000,0,0.468608,0.4860902755944911,0.4860902755944911,0.4860902755944911,0.9260197270661593,0.05,1,1,1,1,0,0.219593457664,0.2362837560275283,0.2362837560275283,0.2362837560275283,0.8575125349156842,0.0025000000000000005,0.6322553003425717,0.6657076624046503,0.6657076624046503,0.6657076624046503,2.6039568032923843,0.01748227559449106,0.01748227559449106,0,0.01748227559449106,0.4574117270661593,ml,ml,ml
scenario_0318,game_fed88a86726fb478,sd_fefd8ec830c2e002,silent,3,30,random,Vector Insurance 10044,legal_approved_by_date,Negotiation,Enterprise,Central,Commit,172000,0,0.499448,0.4740748725956922,0.4740748725956922,0.4740748725956922,0.7480543915648014,0.05,1,1,1,1,0,0.249448304704,0.22474698482662178,0.22474698482662178,0.22474698482662178,0.5595853727393851,0.0025000000000000005,0.6920437895197921,0.6425964197140196,0.6425964197140196,0.6425964197140196,1.3785420543102826,-0.025373127404307805,-0.025373127404307805,0,-0.025373127404307805,0.24860639156480135,market,agentMarket,market
scenario_0318,game_fed88a86726fb478,sd_726eee7a005d6dec,silent,3,30,random,Cobalt BioSystems 10050,closed_above_threshold,Business Case,Commercial,West,Pipeline,153000,1,0.570176,0.5982311836269374,0.5982311836269374,0.5982311836269374,0.8965643622912467,0.95,1,1,1,1,1,0.18474867097599998,0.1614181818098117,0.1614181818098117,0.1614181818098117,0.010698931148216469,0.0025000000000000044,0.5618101938839585,0.5137780050461047,0.5137780050461047,0.5137780050461047,0.10918519566257016,0.028055183626937374,0.028055183626937374,0,0.028055183626937374,0.3263883622912467,fng,fng,fng
scenario_0319,game_2f2acf8b057410fd,sd_f296e392cf02d413,team,5,30,random,Cobalt BioSystems 10050,closed_above_threshold,Business Case,Commercial,West,Pipeline,153000,1,0.570176,0.5733926770757831,0.5733926770757831,0.5733926770757831,0.19827986024320127,0.95,1,1,1,1,0,0.18474867097599998,0.18199380797256706,0.18199380797256706,0.18199380797256706,0.642755182491661,0.0025000000000000044,0.5618101938839585,0.5561844966716503,0.5561844966716503,0.5561844966716503,1.6180758106756787,0.003216677075783103,0.003216677075783103,0,0.003216677075783103,-0.37189613975679875,market,agentMarket,market
scenario_0319,game_2f2acf8b057410fd,sd_673f6328ebc6f128,team,5,30,random,Strata Retail 10002,slipped_to_next_quarter,Qualified,Commercial,West,Omitted,55000,1,0.475594,0.4958468432941271,0.4958468432941271,0.4958468432941271,0.2529553995700553,0.95,0,0,0,0,0,0.2750016528359999,0.25417040541649644,0.25417040541649644,0.25417040541649644,0.5580756350315357,0.0025000000000000044,0.743190729888486,0.701488183621902,0.701488183621902,0.701488183621902,1.3745420920792366,0.020252843294127076,0.020252843294127076,0,0.020252843294127076,-0.2226386004299447,market,agentMarket,market
scenario_0319,game_2f2acf8b057410fd,sd_d5b589cc564a5bac,team,5,30,random,Vector Insurance 10044,legal_approved_by_date,Negotiation,Enterprise,Central,Commit,172000,0,0.499448,0.502783905014321,0.502783905014321,0.502783905014321,0.1651973687345162,0.05,1,0,0,0,1,0.249448304704,0.2527916551414498,0.2527916551414498,0.2527916551414498,0.027290170636807713,0.0025000000000000005,0.6920437895197921,0.6987305486191586,0.6987305486191586,0.6987305486191586,0.1805599518129474,0.0033359050143210167,0.0033359050143210167,0,0.0033359050143210167,-0.3342506312654838,fng,fng,fng
scenario_0319,game_2f2acf8b057410fd,sd_3d1bd363c742b42e,team,5,30,random,Northstar Systems 10041,slipped_to_next_quarter,Technical Validation,Commercial,East,Best Case,50000,1,0.486605,0.5194762748299591,0.5194762748299591,0.5194762748299591,0.6968324901303277,0.95,0,1,1,1,1,0.26357442602500003,0.23090305045129303,0.23090305045129303,0.23090305045129303,0.09191053904057787,0.0025000000000000044,0.7203025733053171,0.6549341387254588,0.6549341387254588,0.6549341387254588,0.36121022690411614,0.03287127482995905,0.03287127482995905,0,0.03287127482995905,0.21022749013032765,fng,fng,fng
scenario_0319,game_2f2acf8b057410fd,sd_e0c2b8a6e7dcc33d,team,5,30,random,Orion Logistics 10034,closed_above_threshold,Business Case,Strategic,EMEA,,1102000,0,0.468608,0.4799605397172719,0.4799605397172719,0.4799605397172719,0.5626539961434901,0.05,1,1,1,1,0,0.219593457664,0.23036211968569492,0.23036211968569492,0.23036211968569492,0.31657951937623857,0.0025000000000000005,0.6322553003425717,0.6538505851267046,0.6538505851267046,0.6538505851267046,0.8270306263330262,0.011352539717271848,0.011352539717271848,0,0.011352539717271848,0.09404599614349007,ml,ml,ml
scenario_0320,game_0fd9e1ead22c0566,sd_efeca72cfdb819a1,focus,5,30,random,Cobalt BioSystems 10050,closed_above_threshold,Business Case,Commercial,West,Pipeline,153000,1,0.570176,0.5765743598298326,0.5765743598298326,0.5765743598298326,0.08253450971096754,0.95,1,1,1,1,0,0.18474867097599998,0.17928927275351605,0.17928927275351605,0.17928927275351605,0.8417429258712947,0.0025000000000000044,0.5618101938839585,0.5506509626301871,0.5506509626301871,0.5506509626301871,2.4945387735774798,0.006398359829832612,0.006398359829832612,0,0.006398359829832612,-0.4876414902890325,market,agentMarket,market
scenario_0320,game_0fd9e1ead22c0566,sd_db545b171e3b9192,focus,5,30,random,Strata Retail 10002,slipped_to_next_quarter,Qualified,Commercial,West,Omitted,55000,1,0.475594,0.4881406195580344,0.4881406195580344,0.4881406195580344,0.8511314778123051,0.95,0,0,0,0,1,0.2750016528359999,0.26200002534643285,0.26200002534643285,0.26200002534643285,0.0221618368983482,0.0025000000000000044,0.743190729888486,0.7171517598055821,0.7171517598055821,0.7171517598055821,0.1611886643255426,0.012546619558034378,0.012546619558034378,0,0.012546619558034378,0.3755374778123051,fng,fng,fng
scenario_0320,game_0fd9e1ead22c0566,sd_3add331aadf5e1cb,focus,5,30,random,Orion Logistics 10034,closed_above_threshold,Business Case,Strategic,EMEA,,1102000,0,0.468608,0.5216990410541248,0.5216990410541248,0.5216990410541248,0.16033820700831714,0.05,1,0,0,0,1,0.219593457664,0.2721698894367934,0.2721698894367934,0.2721698894367934,0.025708340626641957,0.0025000000000000005,0.6322553003425717,0.7375151233932852,0.7375151233932852,0.7375151233932852,0.17475609561180247,0.053091041054124766,0.053091041054124766,0,0.053091041054124766,-0.3082697929916829,fng,fng,fng
scenario_0320,game_0fd9e1ead22c0566,sd_3109a8e5f15724a5,focus,5,30,random,Northstar Systems 10041,slipped_to_next_quarter,Technical Validation,Commercial,East,Best Case,50000,1,0.486605,0.5338942177020051,0.5338942177020051,0.5338942177020051,0.8672378238057719,0.95,0,1,1,1,1,0.26357442602500003,0.21725460029162585,0.21725460029162585,0.21725460029162585,0.017625795427827277,0.0025000000000000044,0.7203025733053171,0.6275575538361897,0.6275575538361897,0.6275575538361897,0.14244203323571508,0.04728921770200506,0.04728921770200506,0,0.04728921770200506,0.38063282380577185,fng,fng,fng
scenario_0320,game_0fd9e1ead22c0566,sd_c92aaaffe071569e,focus,5,30,random,Vector Insurance 10044,legal_approved_by_date,Negotiation,Enterprise,Central,Commit,172000,0,0.499448,0.49649612815104666,0.49649612815104666,0.49649612815104666,0.2914852635469288,0.05,1,1,1,1,1,0.249448304704,0.24650840526898055,0.24650840526898055,0.24650840526898055,0.08496365886502252,0.0025000000000000005,0.6920437895197921,0.6861638769842622,0.6861638769842622,0.6861638769842622,0.34458442055737526,-0.002951871848953347,-0.002951871848953347,0,-0.002951871848953347,-0.20796273645307123,fng,fng,fng
scenario_0321,game_3c0400f61c7679a0,sd_a207437301c25084,silent,5,30,random,Northstar Systems 10041,slipped_to_next_quarter,Technical Validation,Commercial,East,Best Case,50000,1,0.486605,0.5084026344535599,0.5084026344535599,0.5084026344535599,0.289074863307178,0.95,0,1,1,1,0,0.26357442602500003,0.24166796981220023,0.24166796981220023,0.24166796981220023,0.5054145499817077,0.0025000000000000044,0.7203025733053171,0.6764815578282577,0.6764815578282577,0.6764815578282577,1.2410695818300512,0.021797634453559922,0.021797634453559922,0,0.021797634453559922,-0.197530136692822,market,agentMarket,market
scenario_0321,game_3c0400f61c7679a0,sd_f6a07310fdda079a,silent,5,30,random,Orion Logistics 10034,closed_above_threshold,Business Case,Strategic,EMEA,,1102000,0,0.468608,0.5220039651609159,0.5220039651609159,0.5220039651609159,0.1270533168455586,0.05,1,0,0,0,1,0.219593457664,0.27248813964371865,0.27248813964371865,0.27248813964371865,0.016142545321457903,0.0025000000000000005,0.6322553003425717,0.738152841840811,0.738152841840811,0.738152841840811,0.13588079814108953,0.053395965160915826,0.053395965160915826,0,0.053395965160915826,-0.34155468315444143,fng,fng,fng
scenario_0321,game_3c0400f61c7679a0,sd_f88555cd876873f0,silent,5,30,random,Strata Retail 10002,slipped_to_next_quarter,Qualified,Commercial,West,Omitted,55000,1,0.475594,0.49065198903833257,0.49065198903833257,0.49065198903833257,0.29664505207911135,0.95,0,0,0,0,0,0.2750016528359999,0.25943539627060697,0.25943539627060697,0.25943539627060697,0.49470818276479606,0.0025000000000000044,0.743190729888486,0.7120201824535498,0.7120201824535498,0.7120201824535498,1.2152189657386447,0.015057989038332553,0.015057989038332553,0,0.015057989038332553,-0.17894894792088867,market,agentMarket,market
scenario_0321,game_3c0400f61c7679a0,sd_33055789de87e1a9,silent,5,30,random,Vector Insurance 10044,legal_approved_by_date,Negotiation,Enterprise,Central,Commit,172000,0,0.499448,0.5094423682516637,0.5094423682516637,0.5094423682516637,0.4177731583593413,0.05,1,0,0,0,1,0.249448304704,0.25953152656986367,0.25953152656986367,0.25953152656986367,0.17453441184553928,0.0025000000000000005,0.6920437895197921,0.7122125109596879,0.7122125109596879,0.7122125109596879,0.5408951449191084,0.009994368251663666,0.009994368251663666,0,0.009994368251663666,-0.08167484164065869,fng,fng,fng
scenario_0321,game_3c0400f61c7679a0,sd_58f90cdefb8e2a59,silent,5,30,random,Cobalt BioSystems 10050,closed_above_threshold,Business Case,Commercial,West,Pipeline,153000,1,0.570176,0.594080497786326,0.594080497786326,0.594080497786326,0.509677101043053,0.95,1,1,1,1,1,0.18474867097599998,0.1647706422773969,0.1647706422773969,0.1647706422773969,0.2404165452415445,0.0025000000000000044,0.5618101938839585,0.5207404506424503,0.5207404506424503,0.5207404506424503,0.6739778889882023,0.023904497786325973,0.023904497786325973,0,0.023904497786325973,-0.060498898956947045,market,agentMarket,market
scenario_0322,game_6ba1c28e2e3b34ca,sd_cfd81ea7ff8900db,team,10,30,random,Helix Cloud 10069,closed_above_threshold,Negotiation,Enterprise,East,Commit,333000,0,0.461212,0.495063641432389,0.495063641432389,0.495063641432389,0.940066827624105,0.05,1,1,1,1,0,0.21271650894400002,0.24508800906829703,0.24508800906829703,0.24508800906829703,0.8837256403992487,0.0025000000000000005,0.6184331064088684,0.6833228802866912,0.6833228802866912,0.6833228802866912,2.814525131224314,0.033851641432389,0.033851641432389,0,0.033851641432389,0.478854827624105,ml,ml,ml
scenario_0322,game_6ba1c28e2e3b34ca,sd_a2abcf73ca67c15b,team,10,30,random,Northstar Systems 10041,slipped_to_next_quarter,Technical Validation,Commercial,East,Best Case,50000,1,0.486605,0.5250597742240121,0.5250597742240121,0.5250597742240121,0.07048112801276148,0.95,0,1,1,1,0,0.26357442602500003,0.2255682180601464,0.2255682180601464,0.2255682180601464,0.8640053333804283,0.0025000000000000044,0.7203025733053171,0.6442431672067926,0.6442431672067926,0.6442431672067926,2.6524102927609268,0.038454774224012056,0.038454774224012056,0,0.038454774224012056,-0.41612387198723855,market,agentMarket,market
scenario_0322,game_6ba1c28e2e3b34ca,sd_523684a3fcb1d2d8,team,10,30,random,BluePeak Robotics 10066,slipped_to_next_quarter,Procurement,Enterprise,East,Commit,231000,0,0.428041,0.45159502188287043,0.45159502188287043,0.45159502188287043,0.8816103678895161,0.05,1,1,1,1,0,0.183219097681,0.20393806378939022,0.20393806378939022,0.20393806378939022,0.7772368407702879,0.0025000000000000005,0.5586879684930312,0.6007412538057662,0.6007412538057662,0.6007412538057662,2.1337741270008395,0.023554021882870424,0.023554021882870424,0,0.023554021882870424,0.4535693678895161,ml,ml,ml
scenario_0322,game_6ba1c28e2e3b34ca,sd_24d905c121b98a56,team,10,30,random,Strata Retail 10002,slipped_to_next_quarter,Qualified,Commercial,West,Omitted,55000,1,0.475594,0.47526909019104896,0.47526909019104896,0.47526909019104896,0.2128598570590839,0.95,0,0,0,0,0,0.2750016528359999,0.2753425277089295,0.2753425277089295,0.2753425277089295,0.6195896046290459,0.0025000000000000044,0.743190729888486,0.7438741296858872,0.7438741296858872,0.7438741296858872,1.5471212778949557,-0.00032490980895105714,-0.00032490980895105714,0,-0.00032490980895105714,-0.2627341429409161,ml,ml,ml
scenario_0322,game_6ba1c28e2e3b34ca,sd_502a42059fd44596,team,10,30,random,Crescent BioSystems 10095,closed_above_threshold,Negotiation,Enterprise,West,Commit,221000,0,0.525058,0.5592832366313073,0.5592832366313073,0.5592832366313073,0.06603244715370238,0.05,0,0,0,0,1,0.275685903364,0.3127977387767909,0.3127977387767909,0.3127977387767909,0.004360284077106497,0.0025000000000000005,0.7445625876661084,0.8193528698074931,0.8193528698074931,0.8193528698074931,0.06831358134999933,0.034225236631307276,0.034225236631307276,0,0.034225236631307276,-0.45902555284629765,fng,fng,fng
scenario_0322,game_6ba1c28e2e3b34ca,sd_073b835efa4d9f2c,team,10,30,random,Forge Robotics 10068,slipped_to_next_quarter,Negotiation,Enterprise,EMEA,Commit,451000,1,0.481561,0.4943994540709974,0.4943994540709974,0.4943994540709974,0.27028969647362827,0.95,0,0,0,0,0,0.268778996721,0.2556319120437055,0.2556319120437055,0.2556319120437055,0.5324771270725495,0.0025000000000000044,0.7307223683330335,0.7044114770645946,0.7044114770645946,0.7044114770645946,1.3082609452807785,0.012838454070997374,0.012838454070997374,0,0.012838454070997374,-0.21127130352637175,market,agentMarket,market
scenario_0322,game_6ba1c28e2e3b34ca,sd_ec8a24d9d6a3eaea,team,10,30,random,Vector Insurance 10044,legal_approved_by_date,Negotiation,Enterprise,Central,Commit,172000,0,0.499448,0.510249707508574,0.510249707508574,0.510249707508574,0.1487121887970716,0.05,1,0,0,0,1,0.249448304704,0.26035476401258534,0.26035476401258534,0.26035476401258534,0.022115315096815868,0.0025000000000000005,0.6920437895197921,0.7138596249316806,0.7138596249316806,0.7138596249316806,0.16100500405797932,0.01080170750857401,0.01080170750857401,0,0.01080170750857401,-0.3507358112029284,fng,fng,fng
scenario_0322,game_6ba1c28e2e3b34ca,sd_eb04f9b1fe923c91,team,10,30,random,Orion Logistics 10034,closed_above_threshold,Business Case,Strategic,EMEA,,1102000,0,0.468608,0.5163441009302673,0.5163441009302673,0.5163441009302673,0.6685186211252586,0.05,1,0,0,0,0,0.219593457664,0.266611230565486,0.266611230565486,0.266611230565486,0.4469171467912171,0.0025000000000000005,0.6322553003425717,0.7263815774472281,0.7263815774472281,0.7263815774472281,1.1041836432574992,0.047736100930267256,0.047736100930267256,0,0.047736100930267256,0.1999106211252586,ml,ml,ml
scenario_0322,game_6ba1c28e2e3b34ca,sd_593489c65ae0d253,team,10,30,random,Cobalt BioSystems 10050,closed_above_threshold,Business Case,Commercial,West,Pipeline,153000,1,0.570176,0.5677714675431401,0.5677714675431401,0.5677714675431401,0.8694839416770265,0.95,1,1,1,1,1,0.18474867097599998,0.18682150426981078,0.18682150426981078,0.18682150426981078,0.017034441480165828,0.0025000000000000044,0.5618101938839585,0.5660362870985579,0.5660362870985579,0.5660362870985579,0.13985541381489716,-0.002404532456859898,-0.002404532456859898,0,-0.002404532456859898,0.29930794167702646,fng,fng,fng
